transaction_id,city,transaction_date,card_type,exp_type,gender,amount
460,Ahmedabad,17-Jan-14,Signature,Bills,F,103363
461,Greater Mumbai,27-Nov-14,Platinum,Bills,F,49090
462,Bengaluru,20-Nov-14,Platinum,Bills,F,140584
463,Delhi,26-Jun-14,Platinum,Bills,F,61272
464,Delhi,2-Jan-14,Silver,Bills,F,25200
465,Greater Mumbai,9-Dec-13,Signature,Bills,F,249893
466,Bengaluru,25-May-14,Gold,Bills,F,91325
467,Greater Mumbai,14-Apr-14,Silver,Bills,F,81641
468,Greater Mumbai,14-Apr-15,Platinum,Bills,F,267700
469,Greater Mumbai,20-Nov-14,Silver,Food,F,193429
470,Ahmedabad,22-Apr-14,Gold,Food,F,97674
471,Bengaluru,8-Mar-14,Silver,Food,F,222579
472,Bengaluru,19-Mar-15,Platinum,Food,F,194846
473,Greater Mumbai,22-Feb-15,Signature,Food,F,62690
474,Greater Mumbai,8-Feb-15,Signature,Food,F,225614
475,Ahmedabad,20-Oct-13,Signature,Food,F,13879
476,Ahmedabad,4-Feb-15,Gold,Food,F,279579
477,Bengaluru,10-Sep-14,Gold,Food,F,253183
478,Bengaluru,10-May-14,Signature,Food,F,183197
479,Bengaluru,27-Aug-14,Gold,Food,F,260046
480,Bengaluru,21-Jul-14,Gold,Food,F,95981
481,Bengaluru,2-Mar-14,Gold,Food,F,157399
482,Delhi,20-Feb-14,Signature,Food,F,140041
483,Ahmedabad,5-Jan-14,Platinum,Food,F,288339
484,Ahmedabad,2-Jan-14,Platinum,Food,F,49494
485,Bengaluru,16-Apr-15,Platinum,Food,F,43954
486,Bengaluru,30-Nov-13,Platinum,Food,F,35543
487,Greater Mumbai,5-Jan-14,Signature,Food,F,12982
488,Delhi,2-Apr-14,Platinum,Food,F,213140
489,Greater Mumbai,22-Oct-13,Platinum,Food,F,95741
490,Bengaluru,7-Dec-13,Platinum,Food,F,129144
491,Ahmedabad,4-Mar-14,Gold,Food,F,115551
492,Bengaluru,26-Apr-14,Gold,Food,F,57961
493,Ahmedabad,4-Jan-15,Silver,Food,F,209527
494,Ahmedabad,8-Jul-14,Gold,Food,F,15892
495,Bengaluru,1-Dec-13,Signature,Food,F,155659
496,Greater Mumbai,17-Jun-14,Silver,Food,F,246215
497,Greater Mumbai,15-Oct-14,Signature,Food,F,149465
498,Ahmedabad,22-Aug-14,Gold,Food,F,259694
499,Delhi,23-Feb-14,Silver,Food,F,70009
500,Greater Mumbai,5-Jan-15,Gold,Food,F,233391
501,Ahmedabad,4-Aug-14,Silver,Food,F,35002
502,Ahmedabad,18-Apr-15,Silver,Food,F,156519
503,Bengaluru,22-Apr-14,Gold,Food,F,286786
504,Bengaluru,18-Sep-14,Signature,Food,F,173244
505,Bengaluru,31-Dec-14,Platinum,Food,F,195804
506,Ahmedabad,9-Feb-15,Platinum,Food,F,162827
507,Bengaluru,26-Jan-15,Signature,Food,F,20036
508,Bengaluru,17-Jul-14,Signature,Food,F,266125
509,Greater Mumbai,10-Mar-14,Signature,Food,F,156531
510,Ahmedabad,20-Oct-14,Signature,Food,F,288673
511,Ahmedabad,13-Oct-14,Signature,Food,F,67474
512,Delhi,28-Sep-14,Platinum,Food,F,220674
513,Greater Mumbai,24-Apr-14,Gold,Food,F,282988
514,Bengaluru,24-Aug-14,Signature,Food,F,206308
515,Bengaluru,27-Nov-14,Platinum,Food,F,243074
516,Ahmedabad,4-Apr-15,Signature,Food,F,247181
517,Greater Mumbai,8-Aug-14,Signature,Food,F,111842
518,Delhi,23-Mar-15,Gold,Food,F,277079
519,Delhi,28-Jan-15,Silver,Food,F,218638
520,Ahmedabad,14-Nov-14,Gold,Food,F,152216
521,Delhi,14-Apr-15,Signature,Food,F,42620
522,Ahmedabad,12-Jan-14,Gold,Food,F,101639
523,Greater Mumbai,2-Mar-14,Silver,Food,F,102966
524,Bengaluru,10-Mar-15,Platinum,Food,F,127650
525,Greater Mumbai,24-Jun-14,Platinum,Food,F,277737
526,Bengaluru,19-Mar-15,Signature,Food,F,251805
527,Ahmedabad,19-Feb-14,Signature,Food,F,288284
528,Bengaluru,22-Oct-13,Gold,Food,F,125290
529,Bengaluru,20-Aug-14,Silver,Food,F,166602
530,Ahmedabad,14-Apr-14,Silver,Food,F,219097
531,Bengaluru,26-Mar-15,Gold,Food,F,34082
532,Bengaluru,8-May-14,Silver,Food,F,20573
533,Bengaluru,28-Oct-13,Platinum,Food,F,245056
534,Ahmedabad,20-Dec-13,Signature,Food,F,131847
535,Delhi,16-Jan-15,Platinum,Food,F,276873
536,Bengaluru,6-May-14,Silver,Food,F,138342
537,Ahmedabad,9-Jan-15,Signature,Food,F,137292
538,Ahmedabad,4-Mar-14,Signature,Food,F,147750
539,Bengaluru,18-Oct-13,Signature,Food,F,2397
540,Bengaluru,16-Jul-14,Gold,Food,F,31051
541,Delhi,1-Oct-14,Signature,Food,F,55137
542,Greater Mumbai,8-Nov-13,Gold,Food,F,136040
543,Ahmedabad,8-Dec-14,Platinum,Food,F,181721
544,Delhi,12-Mar-14,Signature,Food,F,81753
545,Ahmedabad,28-Nov-14,Platinum,Food,F,266386
546,Ahmedabad,3-May-15,Silver,Food,F,259008
547,Greater Mumbai,10-Mar-15,Silver,Food,F,250995
548,Delhi,6-Oct-14,Signature,Food,F,232155
549,Greater Mumbai,13-Feb-14,Silver,Food,F,48012
550,Delhi,1-Jan-15,Signature,Food,F,296543
551,Greater Mumbai,25-Dec-14,Signature,Food,F,246893
552,Ahmedabad,19-Mar-15,Platinum,Food,F,95807
553,Ahmedabad,22-Aug-14,Platinum,Food,F,165278
554,Ahmedabad,15-Aug-14,Silver,Food,F,191618
555,Greater Mumbai,26-Apr-15,Silver,Food,F,159718
556,Ahmedabad,28-Nov-14,Gold,Food,F,213552
557,Greater Mumbai,3-May-15,Gold,Food,F,249061
558,Delhi,24-Feb-14,Silver,Food,F,279377
559,Delhi,19-Dec-14,Silver,Food,F,233694
560,Bengaluru,21-Jun-14,Silver,Food,F,102362
561,Bengaluru,10-Sep-14,Silver,Food,F,108296
562,Bengaluru,13-Apr-15,Gold,Food,F,258275
563,Bengaluru,21-Oct-14,Silver,Food,F,194260
564,Bengaluru,12-Apr-15,Gold,Food,F,167903
565,Ahmedabad,29-Jan-15,Silver,Food,F,128266
566,Bengaluru,19-Jan-15,Signature,Food,F,268543
567,Ahmedabad,17-Mar-14,Signature,Food,F,30653
568,Greater Mumbai,1-Jan-15,Signature,Food,F,189981
569,Delhi,28-Apr-15,Gold,Food,F,230325
570,Greater Mumbai,13-Mar-15,Signature,Food,F,176871
571,Greater Mumbai,9-Dec-14,Platinum,Food,F,171241
572,Greater Mumbai,7-Mar-14,Silver,Food,F,91846
573,Delhi,13-Nov-13,Silver,Food,F,162813
574,Delhi,4-Nov-14,Silver,Food,F,28569
575,Bengaluru,16-Nov-14,Silver,Food,F,231827
576,Delhi,4-Mar-15,Silver,Food,F,281283
577,Bengaluru,15-Oct-13,Silver,Food,F,291358
578,Delhi,27-Jul-14,Signature,Food,F,288888
579,Delhi,22-Nov-14,Gold,Food,F,283575
580,Greater Mumbai,24-Jul-14,Silver,Food,F,132827
581,Delhi,31-Aug-14,Silver,Food,F,200721
582,Ahmedabad,12-Jan-14,Signature,Food,F,190220
583,Ahmedabad,5-Feb-15,Signature,Food,F,265508
584,Greater Mumbai,10-Dec-13,Platinum,Food,F,298838
585,Greater Mumbai,12-Jan-14,Silver,Food,F,203106
586,Ahmedabad,19-Oct-14,Platinum,Food,F,196647
587,Delhi,5-Jan-15,Gold,Food,F,136602
588,Greater Mumbai,24-Feb-14,Gold,Food,F,236980
589,Greater Mumbai,23-Mar-14,Signature,Food,F,59121
590,Bengaluru,7-Jan-14,Silver,Food,F,193944
591,Greater Mumbai,13-Aug-14,Platinum,Food,F,109857
592,Bengaluru,30-Oct-13,Signature,Food,F,57768
593,Ahmedabad,2-Aug-14,Gold,Food,F,207196
594,Ahmedabad,26-Aug-14,Platinum,Food,F,8056
595,Ahmedabad,5-Jan-15,Platinum,Food,F,178478
596,Bengaluru,2-Aug-14,Platinum,Food,F,246046
597,Ahmedabad,29-Apr-14,Platinum,Food,F,192382
598,Greater Mumbai,25-Oct-14,Gold,Food,F,19158
599,Greater Mumbai,15-Dec-14,Platinum,Food,F,9552
600,Delhi,15-Mar-15,Platinum,Food,F,276862
601,Bengaluru,9-Nov-14,Silver,Food,F,147958
602,Greater Mumbai,20-Sep-14,Gold,Food,F,151436
603,Ahmedabad,26-Nov-14,Signature,Food,F,271595
604,Bengaluru,27-Dec-14,Platinum,Food,F,8115
605,Greater Mumbai,27-Jul-14,Silver,Food,F,73172
606,Delhi,3-Sep-14,Signature,Food,F,196816
607,Ahmedabad,16-Feb-14,Signature,Food,F,162829
608,Bengaluru,17-Oct-13,Signature,Food,F,252669
609,Ahmedabad,7-Feb-14,Gold,Food,F,54746
610,Bengaluru,11-Nov-13,Platinum,Food,F,108079
611,Ahmedabad,11-Mar-15,Platinum,Food,F,240804
612,Ahmedabad,7-Mar-15,Silver,Food,F,11289
613,Bengaluru,22-Nov-14,Silver,Food,F,127020
614,Greater Mumbai,4-Apr-14,Signature,Food,F,114777
615,Delhi,17-Jan-15,Platinum,Food,F,88003
616,Delhi,23-Dec-14,Silver,Food,F,153154
617,Bengaluru,16-Oct-14,Gold,Food,F,114863
618,Bengaluru,18-Jul-14,Gold,Food,F,126912
619,Bengaluru,4-Dec-13,Platinum,Food,F,12621
620,Bengaluru,1-Sep-14,Silver,Food,F,248699
621,Ahmedabad,12-Apr-15,Gold,Food,F,232388
622,Delhi,9-Nov-13,Silver,Food,F,168039
623,Delhi,4-Oct-13,Silver,Food,F,122944
624,Bengaluru,19-May-14,Platinum,Food,F,171746
625,Greater Mumbai,11-Aug-14,Platinum,Food,F,168495
626,Ahmedabad,20-Sep-14,Signature,Food,F,252614
627,Greater Mumbai,28-Apr-15,Platinum,Food,F,233161
628,Greater Mumbai,17-Nov-13,Gold,Food,F,85459
629,Ahmedabad,11-Mar-14,Signature,Food,F,156075
630,Greater Mumbai,16-Jul-14,Signature,Food,F,161329
631,Greater Mumbai,14-Jan-14,Gold,Food,F,183105
632,Delhi,1-Nov-14,Signature,Food,F,252691
633,Delhi,4-Apr-15,Gold,Food,F,221345
634,Ahmedabad,4-Jun-14,Platinum,Food,F,131014
635,Ahmedabad,28-Dec-13,Gold,Food,F,21571
636,Greater Mumbai,16-Oct-13,Silver,Food,F,152307
637,Greater Mumbai,11-Mar-15,Platinum,Food,F,193060
638,Bengaluru,8-Jan-15,Silver,Food,F,133084
639,Ahmedabad,8-May-14,Gold,Food,F,194361
640,Ahmedabad,5-Sep-14,Silver,Food,F,286369
641,Greater Mumbai,5-Dec-13,Silver,Food,F,294814
642,Bengaluru,1-Oct-14,Gold,Food,F,276647
643,Greater Mumbai,20-Dec-13,Signature,Food,F,269712
644,Bengaluru,30-Dec-13,Silver,Food,F,167306
645,Greater Mumbai,19-Nov-14,Silver,Food,F,102247
646,Bengaluru,15-Oct-14,Platinum,Food,F,169677
647,Greater Mumbai,9-Jul-14,Signature,Food,F,253586
648,Delhi,27-Apr-14,Gold,Food,F,285567
649,Ahmedabad,13-Oct-13,Signature,Food,F,155529
650,Delhi,17-Nov-14,Platinum,Food,F,214039
651,Greater Mumbai,4-Jan-15,Signature,Food,F,25392
652,Ahmedabad,9-Mar-15,Platinum,Food,F,157972
653,Greater Mumbai,15-Jun-14,Silver,Food,F,200754
654,Delhi,22-Feb-14,Silver,Food,F,24981
655,Delhi,10-Jun-14,Silver,Food,F,223418
656,Bengaluru,6-Aug-14,Signature,Food,F,23309
657,Bengaluru,4-Mar-14,Signature,Food,F,85771
658,Delhi,30-Jan-15,Silver,Food,F,189297
659,Greater Mumbai,15-Mar-14,Gold,Food,F,125003
660,Ahmedabad,20-Feb-15,Silver,Food,F,226929
661,Greater Mumbai,13-Feb-15,Silver,Food,F,176275
662,Bengaluru,6-Feb-15,Platinum,Food,F,253338
663,Ahmedabad,13-Jul-14,Signature,Food,F,213508
664,Delhi,4-Jan-14,Platinum,Food,F,147766
665,Bengaluru,25-Jul-14,Signature,Food,F,275085
666,Ahmedabad,10-Nov-14,Platinum,Food,F,40010
667,Ahmedabad,22-Nov-14,Signature,Food,F,66775
668,Ahmedabad,25-Nov-14,Platinum,Food,F,292554
669,Delhi,1-Nov-14,Platinum,Food,F,263104
670,Delhi,29-Nov-14,Platinum,Food,F,154806
671,Bengaluru,29-Jan-15,Gold,Food,F,129650
672,Ahmedabad,16-Jan-15,Signature,Food,F,249446
673,Bengaluru,9-Aug-14,Signature,Food,F,135794
674,Ahmedabad,31-Aug-14,Platinum,Food,F,16468
675,Greater Mumbai,17-Jan-14,Gold,Food,F,185621
676,Delhi,17-Sep-14,Platinum,Food,F,279320
677,Greater Mumbai,29-Dec-13,Platinum,Food,F,271787
678,Ahmedabad,29-Oct-13,Silver,Food,F,64241
679,Bengaluru,31-Mar-14,Platinum,Food,F,297737
680,Bengaluru,29-Jun-14,Gold,Food,F,192039
681,Delhi,12-Apr-15,Gold,Food,F,39866
682,Bengaluru,22-Aug-14,Gold,Food,F,112782
683,Delhi,17-Oct-13,Gold,Food,F,113433
684,Greater Mumbai,16-May-15,Gold,Food,F,95081
685,Bengaluru,13-Nov-13,Signature,Food,F,148769
686,Ahmedabad,30-Dec-13,Gold,Food,F,161873
687,Bengaluru,23-Feb-15,Gold,Food,F,225071
688,Delhi,9-Mar-15,Gold,Food,F,260239
689,Greater Mumbai,30-Mar-15,Gold,Food,F,161682
690,Greater Mumbai,7-Nov-14,Signature,Food,F,59926
691,Bengaluru,2-May-14,Platinum,Food,F,22964
692,Greater Mumbai,14-Oct-13,Platinum,Food,F,48570
693,Bengaluru,17-Oct-14,Silver,Food,F,52970
694,Bengaluru,20-Feb-15,Platinum,Food,F,13160
695,Ahmedabad,6-May-14,Gold,Food,F,295163
696,Bengaluru,27-Apr-15,Silver,Food,F,158649
697,Delhi,22-Oct-13,Platinum,Food,F,120780
698,Bengaluru,6-Mar-15,Signature,Food,F,72366
699,Greater Mumbai,24-Jan-15,Silver,Food,F,281805
700,Bengaluru,1-Jun-14,Platinum,Food,F,197325
701,Bengaluru,31-Dec-14,Platinum,Food,F,167243
702,Delhi,30-Sep-14,Signature,Food,F,34451
703,Ahmedabad,20-Sep-14,Gold,Food,F,30120
704,Delhi,19-Nov-13,Silver,Food,F,189018
705,Bengaluru,2-Nov-14,Silver,Food,F,237971
706,Bengaluru,19-Apr-15,Gold,Food,F,71741
707,Ahmedabad,30-Dec-13,Signature,Food,F,231370
708,Greater Mumbai,1-May-15,Gold,Food,F,166896
709,Delhi,9-Jul-14,Signature,Food,F,116086
710,Delhi,25-Mar-14,Signature,Food,F,35506
711,Ahmedabad,6-Feb-14,Signature,Food,F,247122
712,Bengaluru,19-Oct-14,Platinum,Food,F,230876
713,Bengaluru,4-Apr-15,Signature,Food,F,20358
714,Delhi,24-May-15,Platinum,Food,F,162487
715,Bengaluru,15-Apr-14,Signature,Food,F,245076
716,Greater Mumbai,13-Aug-14,Silver,Food,F,217488
717,Ahmedabad,9-Aug-14,Gold,Food,F,23818
718,Bengaluru,7-Mar-15,Platinum,Food,F,298295
719,Delhi,26-Mar-14,Signature,Food,F,264509
720,Delhi,22-May-15,Platinum,Food,F,127526
721,Greater Mumbai,26-Dec-13,Platinum,Food,F,158856
722,Ahmedabad,1-Sep-14,Silver,Food,F,233893
723,Delhi,14-Mar-14,Gold,Food,F,61388
724,Delhi,30-Jan-14,Signature,Food,F,149081
725,Ahmedabad,5-Apr-15,Gold,Food,F,103225
726,Ahmedabad,10-Jan-15,Gold,Food,F,254211
727,Delhi,20-Aug-14,Silver,Food,F,64034
728,Bengaluru,4-Jun-14,Signature,Food,F,27479
729,Greater Mumbai,15-Mar-14,Platinum,Food,F,175112
730,Greater Mumbai,13-Jan-14,Platinum,Food,F,9001
731,Bengaluru,3-Mar-14,Platinum,Food,F,115150
732,Bengaluru,28-Mar-14,Gold,Food,F,15615
733,Greater Mumbai,16-Jan-14,Gold,Food,F,56905
734,Ahmedabad,7-Nov-14,Signature,Food,F,83916
735,Delhi,6-May-15,Signature,Food,F,123754
736,Greater Mumbai,16-Nov-14,Platinum,Food,F,81289
737,Delhi,9-Apr-15,Gold,Food,F,70494
738,Ahmedabad,23-Aug-14,Gold,Food,F,268849
739,Delhi,23-Aug-14,Gold,Food,F,154645
740,Ahmedabad,4-Apr-14,Gold,Food,F,187546
741,Ahmedabad,1-Jan-15,Silver,Food,F,209232
742,Bengaluru,12-Mar-14,Platinum,Food,F,9999
743,Delhi,19-Feb-15,Platinum,Food,F,106503
744,Ahmedabad,5-Feb-15,Platinum,Food,F,183105
745,Bengaluru,28-Dec-13,Platinum,Food,F,14531
746,Ahmedabad,1-Jan-15,Signature,Food,F,75187
747,Delhi,10-May-15,Platinum,Food,F,241709
748,Bengaluru,6-Oct-13,Gold,Food,F,41266
749,Ahmedabad,13-Jan-15,Signature,Food,F,151734
750,Delhi,23-Jul-14,Silver,Food,F,49249
751,Ahmedabad,13-May-15,Silver,Food,F,7448
752,Bengaluru,19-Mar-14,Silver,Food,F,38146
753,Greater Mumbai,16-Sep-14,Silver,Food,F,130542
754,Delhi,2-Sep-14,Silver,Food,F,267807
755,Bengaluru,1-Aug-14,Silver,Food,F,205047
756,Ahmedabad,23-Feb-14,Silver,Food,F,173596
757,Greater Mumbai,1-Feb-15,Silver,Food,F,222368
758,Bengaluru,29-Apr-15,Silver,Food,F,283399
759,Bengaluru,10-Jan-15,Silver,Bills,F,291839
760,Delhi,6-Apr-15,Silver,Food,F,222487
761,Ahmedabad,11-Dec-13,Silver,Entertainment,F,236449
762,Greater Mumbai,15-Oct-13,Silver,Food,F,152705
763,Ahmedabad,26-Feb-14,Silver,Grocery,F,36575
764,Bengaluru,6-May-14,Silver,Fuel,F,194493
765,Delhi,3-Nov-14,Silver,Food,F,58116
766,Delhi,12-Apr-15,Silver,Entertainment,F,179481
767,Greater Mumbai,22-Feb-15,Silver,Food,F,205735
768,Greater Mumbai,27-Dec-14,Silver,Fuel,F,249400
769,Delhi,25-May-14,Silver,Grocery,F,213000
770,Ahmedabad,28-Oct-13,Silver,Food,F,174245
771,Delhi,1-Sep-14,Silver,Food,F,191860
772,Delhi,17-Mar-14,Silver,Food,F,156171
773,Greater Mumbai,8-Dec-13,Silver,Grocery,F,183633
774,Bengaluru,3-May-14,Silver,Food,F,282970
775,Greater Mumbai,29-Nov-13,Silver,Food,F,67213
776,Greater Mumbai,27-Dec-13,Silver,Entertainment,F,299122
777,Bengaluru,22-Oct-14,Silver,Entertainment,F,132237
778,Ahmedabad,26-Apr-15,Silver,Entertainment,F,64149
779,Bengaluru,24-May-15,Silver,Bills,F,106831
780,Bengaluru,9-Jan-15,Silver,Bills,F,147225
781,Bengaluru,15-Oct-14,Silver,Grocery,F,53822
782,Ahmedabad,10-Oct-13,Silver,Food,F,74794
783,Ahmedabad,12-Dec-13,Silver,Food,F,29985
784,Greater Mumbai,18-Dec-14,Silver,Fuel,F,239856
785,Greater Mumbai,2-Nov-14,Silver,Bills,F,168234
786,Greater Mumbai,14-Apr-14,Silver,Fuel,F,10476
787,Greater Mumbai,30-Nov-14,Silver,Bills,F,210425
788,Ahmedabad,2-Nov-13,Silver,Grocery,F,171803
789,Delhi,15-Jun-14,Silver,Fuel,F,31365
790,Ahmedabad,4-Dec-14,Silver,Entertainment,F,231629
791,Greater Mumbai,13-Dec-13,Silver,Bills,F,79856
792,Ahmedabad,24-Oct-14,Silver,Food,F,129599
793,Delhi,5-May-15,Silver,Grocery,F,177579
794,Greater Mumbai,1-May-14,Silver,Grocery,F,230362
795,Ahmedabad,11-Mar-15,Silver,Grocery,F,285777
796,Bengaluru,3-Jul-14,Silver,Entertainment,F,213640
797,Bengaluru,7-Dec-14,Silver,Bills,F,214511
798,Ahmedabad,17-Sep-14,Silver,Fuel,F,36849
799,Delhi,4-Apr-15,Silver,Grocery,F,160601
800,Greater Mumbai,16-Oct-14,Silver,Fuel,F,273374
801,Bengaluru,21-Jul-14,Silver,Food,F,49592
802,Ahmedabad,16-Oct-14,Silver,Entertainment,F,287849
803,Ahmedabad,10-Apr-14,Silver,Grocery,F,290413
804,Ahmedabad,11-Mar-15,Silver,Grocery,F,253375
805,Bengaluru,3-Aug-14,Silver,Fuel,F,251295
806,Bengaluru,22-Apr-15,Silver,Food,F,236861
807,Delhi,29-Nov-14,Silver,Bills,F,299032
808,Delhi,18-May-15,Silver,Bills,F,139246
809,Bengaluru,5-Nov-13,Silver,Bills,F,139130
810,Greater Mumbai,4-Oct-13,Silver,Entertainment,F,116700
811,Ahmedabad,4-Jul-14,Silver,Fuel,F,211228
812,Delhi,9-Oct-14,Silver,Bills,F,146817
813,Delhi,19-Jul-14,Silver,Grocery,F,274970
814,Bengaluru,25-Apr-14,Silver,Entertainment,F,37144
815,Delhi,17-Jul-14,Silver,Grocery,F,46381
816,Bengaluru,13-Jul-14,Silver,Bills,F,251886
817,Bengaluru,7-Feb-15,Silver,Fuel,F,2686
818,Bengaluru,6-May-14,Silver,Grocery,F,82474
819,Ahmedabad,21-Nov-13,Silver,Fuel,F,159903
820,Delhi,9-Mar-14,Silver,Entertainment,F,275547
821,Delhi,8-Jul-14,Silver,Entertainment,F,52513
822,Greater Mumbai,13-Dec-13,Silver,Food,F,52484
823,Delhi,10-May-14,Silver,Food,F,5397
824,Greater Mumbai,9-Nov-14,Silver,Bills,F,88117
825,Bengaluru,29-Jan-14,Silver,Food,F,56078
826,Greater Mumbai,21-Nov-13,Silver,Bills,F,205643
827,Delhi,25-Jun-14,Silver,Fuel,F,47074
828,Bengaluru,15-Jul-14,Silver,Grocery,F,34594
829,Greater Mumbai,25-Dec-13,Silver,Bills,F,31000
830,Delhi,17-May-14,Silver,Bills,F,138376
831,Bengaluru,29-Nov-14,Silver,Fuel,F,254875
832,Ahmedabad,4-Oct-13,Silver,Entertainment,F,240666
833,Delhi,19-Nov-13,Silver,Fuel,F,32871
834,Ahmedabad,6-Mar-14,Silver,Fuel,F,270101
835,Bengaluru,12-Mar-15,Silver,Entertainment,F,95715
836,Greater Mumbai,12-Feb-15,Silver,Food,F,260724
837,Bengaluru,21-Nov-14,Silver,Bills,F,271600
838,Ahmedabad,26-Mar-14,Silver,Food,F,20006
839,Ahmedabad,5-Jul-14,Silver,Entertainment,F,171670
840,Delhi,4-Jan-15,Silver,Fuel,F,71727
841,Ahmedabad,6-Feb-15,Silver,Entertainment,F,57494
842,Bengaluru,24-Dec-14,Silver,Food,F,168546
843,Greater Mumbai,12-Jun-14,Silver,Bills,F,30080
844,Ahmedabad,14-Jan-14,Silver,Fuel,F,174697
845,Bengaluru,18-Dec-13,Silver,Food,F,180193
846,Bengaluru,6-Nov-14,Silver,Grocery,F,292047
847,Bengaluru,23-May-15,Silver,Food,F,233112
848,Ahmedabad,22-Feb-15,Silver,Grocery,F,226198
849,Ahmedabad,11-Apr-14,Silver,Bills,F,73112
850,Bengaluru,23-Jun-14,Silver,Entertainment,F,35232
851,Delhi,30-Jun-14,Silver,Entertainment,F,55074
852,Bengaluru,31-Dec-14,Silver,Food,F,186680
853,Bengaluru,20-Jan-15,Silver,Food,F,191642
854,Greater Mumbai,30-Oct-13,Silver,Food,F,238752
855,Ahmedabad,11-Oct-13,Silver,Bills,F,131578
856,Bengaluru,17-Dec-14,Silver,Grocery,F,227118
857,Greater Mumbai,7-Oct-14,Silver,Grocery,F,16479
858,Ahmedabad,7-Oct-14,Silver,Entertainment,F,253764
859,Bengaluru,17-Oct-14,Silver,Entertainment,F,274164
860,Delhi,13-Jan-14,Silver,Bills,F,67192
861,Greater Mumbai,14-Dec-14,Silver,Fuel,F,294525
862,Delhi,29-Dec-13,Silver,Food,F,13681
863,Delhi,1-Nov-14,Silver,Bills,F,27075
864,Delhi,30-Oct-13,Silver,Entertainment,F,252226
865,Greater Mumbai,21-Apr-15,Silver,Grocery,F,62418
866,Delhi,11-Mar-15,Silver,Food,F,256766
867,Greater Mumbai,24-Oct-14,Silver,Entertainment,F,85271
868,Delhi,9-Oct-13,Silver,Fuel,F,39439
869,Delhi,22-Mar-14,Silver,Food,F,284449
870,Bengaluru,12-Nov-14,Silver,Food,F,42900
871,Bengaluru,18-Sep-14,Silver,Fuel,F,235352
872,Bengaluru,6-Nov-13,Silver,Bills,F,55248
873,Bengaluru,20-Feb-14,Silver,Grocery,F,168702
874,Greater Mumbai,2-Nov-14,Silver,Bills,F,189022
875,Ahmedabad,22-Jan-14,Silver,Bills,F,286226
876,Greater Mumbai,30-Dec-13,Silver,Grocery,F,292143
877,Greater Mumbai,18-Jan-15,Silver,Bills,F,136134
878,Ahmedabad,24-Jun-14,Silver,Food,F,105723
879,Bengaluru,10-May-14,Silver,Entertainment,F,264985
880,Greater Mumbai,11-Sep-14,Silver,Bills,F,261257
881,Ahmedabad,27-May-14,Silver,Entertainment,F,39126
882,Bengaluru,19-Mar-15,Silver,Bills,F,278199
883,Greater Mumbai,2-Sep-14,Silver,Grocery,F,96925
884,Greater Mumbai,26-Jun-14,Silver,Bills,F,242270
885,Delhi,23-Jan-14,Silver,Food,F,1400
886,Delhi,2-Jul-14,Silver,Entertainment,F,75806
887,Delhi,16-Jan-15,Silver,Entertainment,F,15162
888,Delhi,6-Apr-15,Silver,Entertainment,F,8452
889,Delhi,25-Nov-14,Silver,Fuel,F,178922
890,Greater Mumbai,6-Oct-13,Silver,Fuel,F,66083
891,Bengaluru,31-Oct-14,Silver,Fuel,F,26449
892,Ahmedabad,20-Mar-14,Silver,Grocery,F,187484
893,Delhi,18-Dec-13,Silver,Grocery,F,262261
894,Bengaluru,3-Jun-14,Silver,Grocery,F,58978
895,Bengaluru,23-Feb-15,Silver,Fuel,F,173079
896,Delhi,20-Mar-14,Silver,Bills,F,66615
897,Delhi,6-Jun-14,Silver,Bills,F,126746
898,Delhi,25-Jan-15,Silver,Food,F,264442
899,Bengaluru,6-Dec-13,Silver,Food,F,77708
900,Ahmedabad,6-Nov-13,Silver,Fuel,F,176835
901,Greater Mumbai,22-Nov-14,Silver,Entertainment,F,79441
902,Bengaluru,6-Nov-13,Silver,Food,F,7625
903,Greater Mumbai,18-Dec-13,Silver,Bills,F,171174
904,Bengaluru,8-May-14,Silver,Fuel,F,282058
905,Greater Mumbai,14-Jul-14,Silver,Bills,F,80869
906,Bengaluru,3-Aug-14,Silver,Food,F,263200
907,Ahmedabad,2-Jun-14,Silver,Food,F,226791
908,Delhi,14-Oct-13,Silver,Entertainment,F,184533
909,Ahmedabad,11-Jan-14,Silver,Grocery,F,216441
910,Greater Mumbai,3-Dec-14,Silver,Fuel,F,289661
911,Ahmedabad,20-Jun-14,Silver,Food,F,10052
912,Bengaluru,19-Sep-14,Silver,Fuel,F,237560
913,Bengaluru,9-Jan-15,Silver,Entertainment,F,47237
914,Ahmedabad,12-Jan-15,Silver,Fuel,F,71160
915,Greater Mumbai,23-Apr-15,Silver,Food,F,72682
916,Delhi,31-Aug-14,Silver,Fuel,F,14092
917,Bengaluru,8-Feb-14,Silver,Bills,F,236228
918,Delhi,16-Jul-14,Silver,Entertainment,F,10545
919,Greater Mumbai,1-Nov-13,Silver,Bills,F,76284
920,Greater Mumbai,26-Apr-14,Silver,Food,F,164032
921,Greater Mumbai,22-Oct-13,Silver,Grocery,F,218315
922,Ahmedabad,22-Mar-14,Silver,Bills,F,32586
923,Delhi,5-Feb-15,Silver,Bills,F,154746
924,Greater Mumbai,19-May-14,Silver,Bills,F,95295
925,Ahmedabad,17-May-14,Silver,Bills,F,182407
926,Ahmedabad,7-Dec-14,Silver,Fuel,F,187593
927,Bengaluru,16-Dec-13,Silver,Food,F,225662
